"EFF_DATE","STAR_COMPUTER_CODE","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC"
"2023/11/30","MIP.MIP4","TRANSITION","STONYFORK TRANSITION",,"SFK.MIP4",20,"SFK","","VOR/DME","",""
"2023/11/30","MLB.MLB2","BODY","MLB-PBI",1,"",10,"PBI","","VORTAC","RASAE","06FA, BCT, LNA, PBI"
"2023/11/30","MLB.MLB2","BODY","MLB-PBI",1,"",20,"RASAE","K7","RP   ","MLB","06FA, BCT, LNA, PBI"
"2023/11/30","MLB.MLB2","BODY","MLB-PBI",1,"",30,"MLB","","VOR/DME","","06FA, BCT, LNA, PBI"
"2023/11/30","MNNDO.MNNDO4","BODY","MNNDO-GAREE",1,"",10,"GAREE","K4","WP   ","MNNDO","DAL"
"2023/11/30","MNNDO.MNNDO4","BODY","MNNDO-GAREE",1,"",20,"MNNDO","K4","WP   ","","DAL"
"2023/11/30","MNNDO.MNNDO4","TRANSITION","CHEVE TRANSITION",,"CHEVE.MNNDO4",10,"MNNDO","K4","WP   ","ORVLL",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","CHEVE TRANSITION",,"CHEVE.MNNDO4",20,"ORVLL","K4","WP   ","FIATT",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","CHEVE TRANSITION",,"CHEVE.MNNDO4",30,"FIATT","K4","WP   ","CHEVE",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","CHEVE TRANSITION",,"CHEVE.MNNDO4",40,"CHEVE","K4","WP   ","",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","FELIZ TRANSITION",,"FELIZ.MNNDO4",10,"MNNDO","K4","WP   ","ORVLL",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","FELIZ TRANSITION",,"FELIZ.MNNDO4",20,"ORVLL","K4","WP   ","FELIZ",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","FELIZ TRANSITION",,"FELIZ.MNNDO4",30,"FELIZ","K4","WP   ","",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","HEERE TRANSITION",,"HEERE.MNNDO4",10,"MNNDO","K4","WP   ","ORVLL",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","HEERE TRANSITION",,"HEERE.MNNDO4",20,"ORVLL","K4","WP   ","JAKCY",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","HEERE TRANSITION",,"HEERE.MNNDO4",30,"JAKCY","K4","WP   ","HEERE",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","HEERE TRANSITION",,"HEERE.MNNDO4",40,"HEERE","K4","WP   ","",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","JIGAM TRANSITION",,"JIGAM.MNNDO4",10,"MNNDO","K4","WP   ","ORVLL",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","JIGAM TRANSITION",,"JIGAM.MNNDO4",20,"ORVLL","K4","WP   ","JIGAM",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","JIGAM TRANSITION",,"JIGAM.MNNDO4",30,"JIGAM","K4","WP   ","",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","MAJKK TRANSITION",,"MAJKK.MNNDO4",10,"MNNDO","K4","WP   ","ORVLL",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","MAJKK TRANSITION",,"MAJKK.MNNDO4",20,"ORVLL","K4","WP   ","JAKCY",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","MAJKK TRANSITION",,"MAJKK.MNNDO4",30,"JAKCY","K4","WP   ","HEERE",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","MAJKK TRANSITION",,"MAJKK.MNNDO4",40,"HEERE","K4","WP   ","HAPNS",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","MAJKK TRANSITION",,"MAJKK.MNNDO4",50,"HAPNS","K4","WP   ","MAJKK",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","MAJKK TRANSITION",,"MAJKK.MNNDO4",60,"MAJKK","K4","WP   ","",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","NAVYS TRANSITION",,"NAVYS.MNNDO4",10,"MNNDO","K4","WP   ","ORVLL",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","NAVYS TRANSITION",,"NAVYS.MNNDO4",20,"ORVLL","K4","WP   ","FIATT",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","NAVYS TRANSITION",,"NAVYS.MNNDO4",30,"FIATT","K4","WP   ","NAVYS",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","NAVYS TRANSITION",,"NAVYS.MNNDO4",40,"NAVYS","K4","RP   ","",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","PNUTS TRANSITION",,"PNUTS.MNNDO4",10,"MNNDO","K4","WP   ","ORVLL",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","PNUTS TRANSITION",,"PNUTS.MNNDO4",20,"ORVLL","K4","WP   ","JIGAM",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","PNUTS TRANSITION",,"PNUTS.MNNDO4",30,"JIGAM","K4","WP   ","FOURE",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","PNUTS TRANSITION",,"PNUTS.MNNDO4",40,"FOURE","K4","WP   ","PNUTS",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","PNUTS TRANSITION",,"PNUTS.MNNDO4",50,"PNUTS","K4","WP   ","",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","PUDJE TRANSITION",,"PUDJE.MNNDO4",10,"MNNDO","K4","WP   ","ORVLL",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","PUDJE TRANSITION",,"PUDJE.MNNDO4",20,"ORVLL","K4","WP   ","FELIZ",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","PUDJE TRANSITION",,"PUDJE.MNNDO4",30,"FELIZ","K4","WP   ","NDRUS",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","PUDJE TRANSITION",,"PUDJE.MNNDO4",40,"NDRUS","K4","WP   ","NAPLY",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","PUDJE TRANSITION",,"PUDJE.MNNDO4",50,"NAPLY","K4","WP   ","PUDJE",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","PUDJE TRANSITION",,"PUDJE.MNNDO4",60,"PUDJE","K4","WP   ","",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","YEAGR TRANSITION",,"YEAGR.MNNDO4",10,"MNNDO","K4","WP   ","YEAGR",""
"2023/11/30","MNNDO.MNNDO4","TRANSITION","YEAGR TRANSITION",,"YEAGR.MNNDO4",20,"YEAGR","K4","RP   ","",""
"2023/11/30","MNSTR.MNSTR1","BODY","MNSTR-SLIDD",1,"",10,"SLIDD","K4","RP   ","MNSTR","MSY, NBG, NEW"
"2023/11/30","MNSTR.MNSTR1","BODY","MNSTR-SLIDD",1,"",20,"MNSTR","K4","WP   ","","MSY, NBG, NEW"
"2023/11/30","MNSTR.MNSTR1","TRANSITION","GULFPORT TRANSITION",,"GPT.MNSTR1",10,"MNSTR","K4","WP   ","CLERY",""
"2023/11/30","MNSTR.MNSTR1","TRANSITION","GULFPORT TRANSITION",,"GPT.MNSTR1",20,"CLERY","K7","RP   ","MUDDA",""
"2023/11/30","MNSTR.MNSTR1","TRANSITION","GULFPORT TRANSITION",,"GPT.MNSTR1",30,"MUDDA","K7","RP   ","GPT",""
"2023/11/30","MNSTR.MNSTR1","TRANSITION","GULFPORT TRANSITION",,"GPT.MNSTR1",40,"GPT","","VORTAC","",""
"2023/11/30","MNSTR.MNSTR1","TRANSITION","SEMMES TRANSITION",,"SJI.MNSTR1",10,"MNSTR","K4","WP   ","CLERY",""
"2023/11/30","MNSTR.MNSTR1","TRANSITION","SEMMES TRANSITION",,"SJI.MNSTR1",20,"CLERY","K7","RP   ","MUDDA",""
"2023/11/30","MNSTR.MNSTR1","TRANSITION","SEMMES TRANSITION",,"SJI.MNSTR1",30,"MUDDA","K7","RP   ","GPT",""
"2023/11/30","MNSTR.MNSTR1","TRANSITION","SEMMES TRANSITION",,"SJI.MNSTR1",40,"GPT","","VORTAC","BUGLE",""
"2023/11/30","MNSTR.MNSTR1","TRANSITION","SEMMES TRANSITION",,"SJI.MNSTR1",50,"BUGLE","K7","WP   ","SJI",""
"2023/11/30","MNSTR.MNSTR1","TRANSITION","SEMMES TRANSITION",,"SJI.MNSTR1",60,"SJI","","VORTAC","",""
"2023/11/30","MOD.MOD9","BODY","MOD-MEHTA",1,"",10,"MEHTA","K2","RP   ","ARCHI","SFO"
"2023/11/30","MOD.MOD9","BODY","MOD-MEHTA",1,"",20,"ARCHI","K2","RP   ","CEDES","SFO"
"2023/11/30","MOD.MOD9","BODY","MOD-MEHTA",1,"",30,"CEDES","K2","RP   ","GROAN","SFO"
"2023/11/30","MOD.MOD9","BODY","MOD-MEHTA",1,"",40,"GROAN","K2","RP   ","LEEFF","SFO"
"2023/11/30","MOD.MOD9","BODY","MOD-MEHTA",1,"",50,"LEEFF","K2","RP   ","MOD","SFO"
"2023/11/30","MOD.MOD9","BODY","MOD-MEHTA",1,"",60,"MOD","","VOR/DME","","SFO"
"2023/11/30","MOD.MOD9","TRANSITION","COALDALE TRANSITION",,"OAL.MOD9",10,"MOD","","VOR/DME","TROSE",""
"2023/11/30","MOD.MOD9","TRANSITION","COALDALE TRANSITION",,"OAL.MOD9",20,"TROSE","K2","RP   ","KYLLA",""
"2023/11/30","MOD.MOD9","TRANSITION","COALDALE TRANSITION",,"OAL.MOD9",30,"KYLLA","K2","RP   ","INYOE",""
"2023/11/30","MOD.MOD9","TRANSITION","COALDALE TRANSITION",,"OAL.MOD9",40,"INYOE","K2","RP   ","OAL",""
"2023/11/30","MOD.MOD9","TRANSITION","COALDALE TRANSITION",,"OAL.MOD9",50,"OAL","","VORTAC","",""
"2023/11/30","MOD.MOD9","TRANSITION","MINA TRANSITION",,"MVA.MOD9",10,"MOD","","VOR/DME","TROSE",""
"2023/11/30","MOD.MOD9","TRANSITION","MINA TRANSITION",,"MVA.MOD9",20,"TROSE","K2","RP   ","KYLLA",""
"2023/11/30","MOD.MOD9","TRANSITION","MINA TRANSITION",,"MVA.MOD9",30,"KYLLA","K2","RP   ","INYOE",""
"2023/11/30","MOD.MOD9","TRANSITION","MINA TRANSITION",,"MVA.MOD9",40,"INYOE","K2","RP   ","MVA",""
"2023/11/30","MOD.MOD9","TRANSITION","MINA TRANSITION",,"MVA.MOD9",50,"MVA","","VORTAC","",""
"2023/11/30","MOD.MOD9","TRANSITION","MUSTANG TRANSITION",,"FMG.MOD9",10,"MOD","","VOR/DME","TROSE",""
"2023/11/30","MOD.MOD9","TRANSITION","MUSTANG TRANSITION",,"FMG.MOD9",20,"TROSE","K2","RP   ","FMG",""
"2023/11/30","MOD.MOD9","TRANSITION","MUSTANG TRANSITION",,"FMG.MOD9",30,"FMG","","VORTAC","",""
"2023/11/30","MOLLY.MOLLY5","BODY","MOLLY-KOACH",1,"",10,"KOACH","K2","WP   ","MOLLY","ELP/04, ELP/08R"
"2023/11/30","MOLLY.MOLLY5","BODY","MOLLY-KOACH",1,"",20,"MOLLY","K2","RP   ","","ELP/04, ELP/08R"
"2023/11/30","MOLLY.MOLLY5","BODY","MOLLY-WIKKR",1,"",10,"WIKKR","K2","RP   ","MOLLY","ELP/22, ELP/26L, ELP/26R"
"2023/11/30","MOLLY.MOLLY5","BODY","MOLLY-WIKKR",1,"",20,"MOLLY","K2","RP   ","","ELP/22, ELP/26L, ELP/26R"
"2023/11/30","MOLLY.MOLLY5","TRANSITION","GREBE TRANSITION",,"GREBE.MOLLY5",10,"MOLLY","K2","RP   ","WOBEN",""
"2023/11/30","MOLLY.MOLLY5","TRANSITION","GREBE TRANSITION",,"GREBE.MOLLY5",20,"WOBEN","K2","WP   ","WANAB",""
"2023/11/30","MOLLY.MOLLY5","TRANSITION","GREBE TRANSITION",,"GREBE.MOLLY5",30,"WANAB","K2","WP   ","CIRKA",""
"2023/11/30","MOLLY.MOLLY5","TRANSITION","GREBE TRANSITION",,"GREBE.MOLLY5",40,"CIRKA","K2","WP   ","JEVOS",""
"2023/11/30","MOLLY.MOLLY5","TRANSITION","GREBE TRANSITION",,"GREBE.MOLLY5",50,"JEVOS","K2","WP   ","GREBE",""
"2023/11/30","MOLLY.MOLLY5","TRANSITION","GREBE TRANSITION",,"GREBE.MOLLY5",60,"GREBE","K2","RP   ","",""
"2023/11/30","MOLLY.MOLLY5","TRANSITION","TEEES TRANSITION",,"TEEES.MOLLY5",10,"MOLLY","K2","RP   ","WOBEN",""
"2023/11/30","MOLLY.MOLLY5","TRANSITION","TEEES TRANSITION",,"TEEES.MOLLY5",20,"WOBEN","K2","WP   ","WANAB",""
"2023/11/30","MOLLY.MOLLY5","TRANSITION","TEEES TRANSITION",,"TEEES.MOLLY5",30,"WANAB","K2","WP   ","JOMUB",""
"2023/11/30","MOLLY.MOLLY5","TRANSITION","TEEES TRANSITION",,"TEEES.MOLLY5",40,"JOMUB","K2","WP   ","TEEES",""
"2023/11/30","MOLLY.MOLLY5","TRANSITION","TEEES TRANSITION",,"TEEES.MOLLY5",50,"TEEES","K2","WP   ","",""
"2023/11/30","MONAA.MONAA4","BODY","LOHNI-ZAMET",1,"",10,"ZAMET","K7","WP   ","MONAA","MEM"
"2023/11/30","MONAA.MONAA4","BODY","LOHNI-ZAMET",1,"",20,"MONAA","K7","WP   ","LOHNI","MEM"
"2023/11/30","MONAA.MONAA4","BODY","LOHNI-ZAMET",1,"",30,"LOHNI","K7","WP   ","","MEM"
"2023/11/30","MONAA.MONAA4","TRANSITION","FASON TRANSITION",,"FASON.MONAA4",10,"LOHNI","K7","WP   ","CESAM",""
"2023/11/30","MONAA.MONAA4","TRANSITION","FASON TRANSITION",,"FASON.MONAA4",20,"CESAM","K7","WP   ","BUSAC",""
"2023/11/30","MONAA.MONAA4","TRANSITION","FASON TRANSITION",,"FASON.MONAA4",30,"BUSAC","K7","WP   ","FASON",""
"2023/11/30","MONAA.MONAA4","TRANSITION","FASON TRANSITION",,"FASON.MONAA4",40,"FASON","K7","WP   ","",""
"2023/11/30","MONAA.MONAA4","TRANSITION","HOMNN TRANSITION",,"HOMNN.MONAA4",10,"LOHNI","K7","WP   ","COSOR",""
"2023/11/30","MONAA.MONAA4","TRANSITION","HOMNN TRANSITION",,"HOMNN.MONAA4",20,"COSOR","K7","WP   ","GOSEY",""
"2023/11/30","MONAA.MONAA4","TRANSITION","HOMNN TRANSITION",,"HOMNN.MONAA4",30,"GOSEY","K7","WP   ","HOMNN",""
"2023/11/30","MONAA.MONAA4","TRANSITION","HOMNN TRANSITION",,"HOMNN.MONAA4",40,"HOMNN","K7","WP   ","",""
"2023/11/30","MONAA.MONAA4","TRANSITION","MATCN TRANSITION",,"MATCN.MONAA4",10,"LOHNI","K7","WP   ","COSOR",""
"2023/11/30","MONAA.MONAA4","TRANSITION","MATCN TRANSITION",,"MATCN.MONAA4",20,"COSOR","K7","WP   ","GOSEY",""
"2023/11/30","MONAA.MONAA4","TRANSITION","MATCN TRANSITION",,"MATCN.MONAA4",30,"GOSEY","K7","WP   ","HOMNN",""
"2023/11/30","MONAA.MONAA4","TRANSITION","MATCN TRANSITION",,"MATCN.MONAA4",40,"HOMNN","K7","WP   ","WARTZ",""
"2023/11/30","MONAA.MONAA4","TRANSITION","MATCN TRANSITION",,"MATCN.MONAA4",50,"WARTZ","K7","WP   ","MATCN",""
"2023/11/30","MONAA.MONAA4","TRANSITION","MATCN TRANSITION",,"MATCN.MONAA4",60,"MATCN","K7","WP   ","",""
"2023/11/30","MONAA.MONAA4","TRANSITION","ZOKER TRANSITION",,"ZOKER.MONAA4",10,"LOHNI","K7","WP   ","JYSON",""
"2023/11/30","MONAA.MONAA4","TRANSITION","ZOKER TRANSITION",,"ZOKER.MONAA4",20,"JYSON","K7","WP   ","TYMMY",""
"2023/11/30","MONAA.MONAA4","TRANSITION","ZOKER TRANSITION",,"ZOKER.MONAA4",30,"TYMMY","K7","WP   ","ZOKER",""
"2023/11/30","MONAA.MONAA4","TRANSITION","ZOKER TRANSITION",,"ZOKER.MONAA4",40,"ZOKER","K7","WP   ","",""
"2023/11/30","MOTIF.MOTIF6","BODY","MOTIF-JOT",1,"",10,"JOT","","VOR/DME","MINOK","GYY, MDW"
"2023/11/30","MOTIF.MOTIF6","BODY","MOTIF-JOT",1,"",20,"MINOK","K5","RP   ","MOTIF","GYY, MDW"
"2023/11/30","MOTIF.MOTIF6","BODY","MOTIF-JOT",1,"",30,"MOTIF","K5","RP   ","","GYY, MDW"
"2023/11/30","MOTIF.MOTIF6","TRANSITION","BRADFORD TRANSITION",,"BDF.MOTIF6",10,"MOTIF","K5","RP   ","BDF",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","BRADFORD TRANSITION",,"BDF.MOTIF6",20,"BDF","","VORTAC","",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","DAVENPORT TRANSITION",,"CVA.MOTIF6",10,"MOTIF","K5","RP   ","BDF",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","DAVENPORT TRANSITION",,"CVA.MOTIF6",20,"BDF","","VORTAC","DIPSY",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","DAVENPORT TRANSITION",,"CVA.MOTIF6",30,"DIPSY","K5","RP   ","CVA",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","DAVENPORT TRANSITION",,"CVA.MOTIF6",40,"CVA","","VORTAC","",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","KIRKSVILLE TRANSITION",,"IRK.MOTIF6",10,"MOTIF","K5","RP   ","KORTT",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","KIRKSVILLE TRANSITION",,"IRK.MOTIF6",20,"KORTT","K5","RP   ","PIA",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","KIRKSVILLE TRANSITION",,"IRK.MOTIF6",30,"PIA","","VORTAC","IRK",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","KIRKSVILLE TRANSITION",,"IRK.MOTIF6",40,"IRK","","VORTAC","",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","LAMONI TRANSITION",,"LMN.MOTIF6",10,"MOTIF","K5","RP   ","BDF",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","LAMONI TRANSITION",,"LMN.MOTIF6",20,"BDF","","VORTAC","RENZO",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","LAMONI TRANSITION",,"LMN.MOTIF6",30,"RENZO","K5","RP   ","LMN",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","LAMONI TRANSITION",,"LMN.MOTIF6",40,"LMN","","VOR/DME","",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","MAGOO TRANSITION",,"MAGOO.MOTIF6",10,"MOTIF","K5","RP   ","KORTT",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","MAGOO TRANSITION",,"MAGOO.MOTIF6",20,"KORTT","K5","RP   ","PIA",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","MAGOO TRANSITION",,"MAGOO.MOTIF6",30,"PIA","","VORTAC","MAGOO",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","MAGOO TRANSITION",,"MAGOO.MOTIF6",40,"MAGOO","K5","RP   ","",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","PEORIA TRANSITION",,"PIA.MOTIF6",10,"MOTIF","K5","RP   ","KORTT",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","PEORIA TRANSITION",,"PIA.MOTIF6",20,"KORTT","K5","RP   ","PIA",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","PEORIA TRANSITION",,"PIA.MOTIF6",30,"PIA","","VORTAC","",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","PONTIAC TRANSITION",,"PNT.MOTIF6",10,"MOTIF","K5","RP   ","PNT",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","PONTIAC TRANSITION",,"PNT.MOTIF6",20,"PNT","","VOR/DME","",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","SPINNER TRANSITION",,"SPI.MOTIF6",10,"MOTIF","K5","RP   ","PNT",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","SPINNER TRANSITION",,"SPI.MOTIF6",20,"PNT","","VOR/DME","YEARY",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","SPINNER TRANSITION",,"SPI.MOTIF6",30,"YEARY","K5","RP   ","SPI",""
"2023/11/30","MOTIF.MOTIF6","TRANSITION","SPINNER TRANSITION",,"SPI.MOTIF6",40,"SPI","","VORTAC","",""
"2023/11/30","MOTZA.MOTZA1","BODY","MOTZA",1,"",10,"MOTZA","K4","RP   ","","50F, AFW, CPT, FTW, FWS, GKY, GPM, LUD, NFW, WEA"
"2023/11/30","MOTZA.MOTZA1","TRANSITION","BOWIE TRANSITION",,"UKW.MOTZA1",10,"MOTZA","K4","RP   ","UKW",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","BOWIE TRANSITION",,"UKW.MOTZA1",20,"UKW","","VORTAC","",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","MUDDE TRANSITION",,"MUDDE.MOTZA1",10,"MOTZA","K4","RP   ","UKW",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","MUDDE TRANSITION",,"MUDDE.MOTZA1",20,"UKW","","VORTAC","ACKME",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","MUDDE TRANSITION",,"MUDDE.MOTZA1",30,"ACKME","K4","RP   ","MOOSE",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","MUDDE TRANSITION",,"MUDDE.MOTZA1",40,"MOOSE","K4","RP   ","MUDDE",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","MUDDE TRANSITION",,"MUDDE.MOTZA1",50,"MUDDE","K4","RP   ","",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","PANHANDLE TRANSITION",,"PNH.MOTZA1",10,"MOTZA","K4","RP   ","UKW",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","PANHANDLE TRANSITION",,"PNH.MOTZA1",20,"UKW","","VORTAC","SPS",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","PANHANDLE TRANSITION",,"PNH.MOTZA1",30,"SPS","","VORTAC","HEATR",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","PANHANDLE TRANSITION",,"PNH.MOTZA1",40,"HEATR","K4","RP   ","PNH",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","PANHANDLE TRANSITION",,"PNH.MOTZA1",50,"PNH","","VORTAC","",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TEXICO TRANSITION",,"TXO.MOTZA1",10,"MOTZA","K4","RP   ","PLEBS",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TEXICO TRANSITION",,"TXO.MOTZA1",20,"PLEBS","K4","RP   ","KAJAY",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TEXICO TRANSITION",,"TXO.MOTZA1",30,"KAJAY","K4","RP   ","ZANTO",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TEXICO TRANSITION",,"TXO.MOTZA1",40,"ZANTO","K4","RP   ","GANJA",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TEXICO TRANSITION",,"TXO.MOTZA1",50,"GANJA","K4","RP   ","TURKI",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TEXICO TRANSITION",,"TXO.MOTZA1",60,"TURKI","K4","RP   ","TXO",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TEXICO TRANSITION",,"TXO.MOTZA1",70,"TXO","","VORTAC","",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TULSA TRANSITION",,"TUL.MOTZA1",10,"MOTZA","K4","RP   ","UKW",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TULSA TRANSITION",,"TUL.MOTZA1",20,"UKW","","VORTAC","ACKME",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TULSA TRANSITION",,"TUL.MOTZA1",30,"ACKME","K4","RP   ","MOOSE",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TULSA TRANSITION",,"TUL.MOTZA1",40,"MOOSE","K4","RP   ","IMPCO",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TULSA TRANSITION",,"TUL.MOTZA1",50,"IMPCO","K4","RP   ","TUL",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TULSA TRANSITION",,"TUL.MOTZA1",60,"TUL","","VORTAC","",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TURKI TRANSITION",,"TURKI.MOTZA1",10,"MOTZA","K4","RP   ","PLEBS",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TURKI TRANSITION",,"TURKI.MOTZA1",20,"PLEBS","K4","RP   ","KAJAY",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TURKI TRANSITION",,"TURKI.MOTZA1",30,"KAJAY","K4","RP   ","ZANTO",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TURKI TRANSITION",,"TURKI.MOTZA1",40,"ZANTO","K4","RP   ","GANJA",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TURKI TRANSITION",,"TURKI.MOTZA1",50,"GANJA","K4","RP   ","TURKI",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","TURKI TRANSITION",,"TURKI.MOTZA1",60,"TURKI","K4","RP   ","",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","WICHITA FALLS TRANSITION",,"SPS.MOTZA1",10,"MOTZA","K4","RP   ","UKW",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","WICHITA FALLS TRANSITION",,"SPS.MOTZA1",20,"UKW","","VORTAC","SPS",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","WICHITA FALLS TRANSITION",,"SPS.MOTZA1",30,"SPS","","VORTAC","",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","WILL ROGERS TRANSITION",,"IRW.MOTZA1",10,"MOTZA","K4","RP   ","UKW",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","WILL ROGERS TRANSITION",,"IRW.MOTZA1",20,"UKW","","VORTAC","ACKME",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","WILL ROGERS TRANSITION",,"IRW.MOTZA1",30,"ACKME","K4","RP   ","MOOSE",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","WILL ROGERS TRANSITION",,"IRW.MOTZA1",40,"MOOSE","K4","RP   ","MUDDE",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","WILL ROGERS TRANSITION",,"IRW.MOTZA1",50,"MUDDE","K4","RP   ","IRW",""
"2023/11/30","MOTZA.MOTZA1","TRANSITION","WILL ROGERS TRANSITION",,"IRW.MOTZA1",60,"IRW","","VORTAC","",""
"2023/11/30","MOTZA.WESAT2","BODY","MOTZA-WESAT",1,"",10,"WESAT","K4","WP   ","MOTZA","50F, AFW, CPT, FTW, FWS, GKY, GPM, LUD, NFW, WEA"
"2023/11/30","MOTZA.WESAT2","BODY","MOTZA-WESAT",1,"",20,"MOTZA","K4","RP   ","","50F, AFW, CPT, FTW, FWS, GKY, GPM, LUD, NFW, WEA"
"2023/11/30","MOTZA.WESAT2","TRANSITION","FAWNT TRANSITION",,"FAWNT.WESAT2",10,"MOTZA","K4","RP   ","BNYTA",""
"2023/11/30","MOTZA.WESAT2","TRANSITION","FAWNT TRANSITION",,"FAWNT.WESAT2",20,"BNYTA","K4","WP   ","CHEIF",""
