"EFF_DATE","DP_NAME","DP_COMPUTER_CODE","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC"
"2023/11/30","ESNYE","ESNYE7.ESNYE","TRANSITION","TULSA TRANSITION",,"ESNYE7.TUL",20,"ZEMMA","K4","RP   ","BLECO",""
"2023/11/30","ESNYE","ESNYE7.ESNYE","TRANSITION","TULSA TRANSITION",,"ESNYE7.TUL",30,"BLECO","K4","RP   ","LANEE",""
"2023/11/30","ESNYE","ESNYE7.ESNYE","TRANSITION","TULSA TRANSITION",,"ESNYE7.TUL",40,"LANEE","K4","WP   ","ESNYE",""
"2023/11/30","ESNYE","ESNYE7.ESNYE","TRANSITION","TULSA TRANSITION",,"ESNYE7.TUL",50,"ESNYE","K4","WP   ","",""
"2023/11/30","ESNYE","ESNYE7.ESNYE","TRANSITION","WILL ROGERS TRANSITION",,"ESNYE7.IRW",10,"IRW","","VORTAC","ZEMMA",""
"2023/11/30","ESNYE","ESNYE7.ESNYE","TRANSITION","WILL ROGERS TRANSITION",,"ESNYE7.IRW",20,"ZEMMA","K4","RP   ","BLECO",""
"2023/11/30","ESNYE","ESNYE7.ESNYE","TRANSITION","WILL ROGERS TRANSITION",,"ESNYE7.IRW",30,"BLECO","K4","RP   ","LANEE",""
"2023/11/30","ESNYE","ESNYE7.ESNYE","TRANSITION","WILL ROGERS TRANSITION",,"ESNYE7.IRW",40,"LANEE","K4","WP   ","ESNYE",""
"2023/11/30","ESNYE","ESNYE7.ESNYE","TRANSITION","WILL ROGERS TRANSITION",,"ESNYE7.IRW",50,"ESNYE","K4","WP   ","",""
"2023/11/30","ESNYE","ESNYE7.ESNYE","TRANSITION","ZEMMA TRANSITION",,"ESNYE7.ZEMMA",10,"ZEMMA","K4","RP   ","BLECO",""
"2023/11/30","ESNYE","ESNYE7.ESNYE","TRANSITION","ZEMMA TRANSITION",,"ESNYE7.ZEMMA",20,"BLECO","K4","RP   ","ESNYE",""
"2023/11/30","ESNYE","ESNYE7.ESNYE","TRANSITION","ZEMMA TRANSITION",,"ESNYE7.ZEMMA",30,"ESNYE","K4","WP   ","",""
"2023/11/30","ESTRR","ESTRR4.ESTRR","BODY","GINNN-ESTRR",1,"",10,"ESTRR","K7","WP   ","GINNN","AKH, AKH/03, AKH/21, CLT/05, CLT/18C, CLT/18L, CLT/18R, CLT/23, CLT/36C, CLT/36L, CLT/36R, EQY, IPJ, IPJ/05, IPJ/23, JQF/02, JQF/20, LKR, RUQ, RUQ/20, UZA, VUJ"
"2023/11/30","ESTRR","ESTRR4.ESTRR","BODY","GINNN-ESTRR",1,"",20,"GINNN","K7","WP   ","","AKH, AKH/03, AKH/21, CLT/05, CLT/18C, CLT/18L, CLT/18R, CLT/23, CLT/36C, CLT/36L, CLT/36R, EQY, IPJ, IPJ/05, IPJ/23, JQF/02, JQF/20, LKR, RUQ, RUQ/20, UZA, VUJ"
"2023/11/30","ESTRR","ESTRR4.ESTRR","TRANSITION","IPTAY TRANSITION",,"ESTRR4.IPTAY",10,"IPTAY","K7","WP   ","DEBIE",""
"2023/11/30","ESTRR","ESTRR4.ESTRR","TRANSITION","IPTAY TRANSITION",,"ESTRR4.IPTAY",20,"DEBIE","K7","RP   ","ESTRR",""
"2023/11/30","ESTRR","ESTRR4.ESTRR","TRANSITION","IPTAY TRANSITION",,"ESTRR4.IPTAY",30,"ESTRR","K7","WP   ","",""
"2023/11/30","EVVAN","EVVAN3.EVVAN","BODY","CHPPY-EVVAN",1,"",10,"EVVAN","K7","WP   ","CHPPY","BNA/02C, BNA/02L, BNA/02R, BNA/13, BNA/20C, BNA/20L, BNA/20R, BNA/31"
"2023/11/30","EVVAN","EVVAN3.EVVAN","BODY","CHPPY-EVVAN",1,"",20,"CHPPY","K7","WP   ","","BNA/02C, BNA/02L, BNA/02R, BNA/13, BNA/20C, BNA/20L, BNA/20R, BNA/31"
"2023/11/30","EXBOX","EXBOX2.EXBOX","BODY","SAWGY-EXBOX",1,"",10,"EXBOX","K7","WP   ","SAWGY","JAX/08, JAX/14, JAX/26, JAX/32"
"2023/11/30","EXBOX","EXBOX2.EXBOX","BODY","SAWGY-EXBOX",1,"",20,"SAWGY","K7","RP   ","","JAX/08, JAX/14, JAX/26, JAX/32"
"2023/11/30","EXBOX","EXBOX2.EXBOX","TRANSITION","ORMOND BEACH TRANSITION",,"EXBOX2.OMN",10,"OMN","","VORTAC","EXBOX",""
"2023/11/30","EXBOX","EXBOX2.EXBOX","TRANSITION","ORMOND BEACH TRANSITION",,"EXBOX2.OMN",20,"EXBOX","K7","WP   ","",""
"2023/11/30","EXCON","EXCON1.EXCON","BODY","HUNEY-EXCON",1,"",10,"EXCON","K2","WP   ","HUNEY","APV/36"
"2023/11/30","EXCON","EXCON1.EXCON","BODY","HUNEY-EXCON",1,"",20,"HUNEY","K2","WP   ","","APV/36"
"2023/11/30","EXECUTIVE","EXTVE1.PLFMD","BODY","RNDAH-PLFMD",1,"",10,"PLFMD","K7","WP   ","GULLA","JZI/04, JZI/09, JZI/22, JZI/27"
"2023/11/30","EXECUTIVE","EXTVE1.PLFMD","BODY","RNDAH-PLFMD",1,"",20,"GULLA","K7","WP   ","GECHE","JZI/04, JZI/09, JZI/22, JZI/27"
"2023/11/30","EXECUTIVE","EXTVE1.PLFMD","BODY","RNDAH-PLFMD",1,"",30,"GECHE","K7","WP   ","RNDAH","JZI/04, JZI/09, JZI/22, JZI/27"
"2023/11/30","EXECUTIVE","EXTVE1.PLFMD","BODY","RNDAH-PLFMD",1,"",40,"RNDAH","K7","WP   ","","JZI/04, JZI/09, JZI/22, JZI/27"
"2023/11/30","EXECUTIVE","EXTVE1.PLFMD","TRANSITION","ALLENDALE TRANSITION",,"EXTVE1.ALD",10,"ALD","","VOR","PLFMD",""
"2023/11/30","EXECUTIVE","EXTVE1.PLFMD","TRANSITION","ALLENDALE TRANSITION",,"EXTVE1.ALD",20,"PLFMD","K7","WP   ","",""
"2023/11/30","EXECUTIVE","EXTVE1.PLFMD","TRANSITION","COLLIERS TRANSITION",,"EXTVE1.IRQ",10,"IRQ","","VORTAC","FIBRO",""
"2023/11/30","EXECUTIVE","EXTVE1.PLFMD","TRANSITION","COLLIERS TRANSITION",,"EXTVE1.IRQ",20,"FIBRO","K7","WP   ","PLFMD",""
"2023/11/30","EXECUTIVE","EXTVE1.PLFMD","TRANSITION","COLLIERS TRANSITION",,"EXTVE1.IRQ",30,"PLFMD","K7","WP   ","",""
"2023/11/30","EXECUTIVE","EXTVE1.PLFMD","TRANSITION","DUBLIN TRANSITION",,"EXTVE1.DBN",10,"DBN","","VORTAC","PLFMD",""
"2023/11/30","EXECUTIVE","EXTVE1.PLFMD","TRANSITION","DUBLIN TRANSITION",,"EXTVE1.DBN",20,"PLFMD","K7","WP   ","",""
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","EXTAN-SHAYK",1,"",10,"SHAYK","K3","WP   ","CABET","DEN/25"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","EXTAN-SHAYK",1,"",20,"CABET","K3","RP   ","EXTAN","DEN/25"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","EXTAN-SHAYK",1,"",30,"EXTAN","K2","RP   ","","DEN/25"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","GISTT-SHAYK",1,"",10,"SHAYK","K3","WP   ","CABET","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","GISTT-SHAYK",1,"",20,"CABET","K3","RP   ","EXTAN","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","GISTT-SHAYK",1,"",30,"EXTAN","K2","RP   ","FALUJ","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","GISTT-SHAYK",1,"",40,"FALUJ","K2","WP   ","MMESA","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","GISTT-SHAYK",1,"",50,"MMESA","K2","WP   ","OLDDD","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","GISTT-SHAYK",1,"",60,"OLDDD","K2","WP   ","BGONE","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","GISTT-SHAYK",1,"",70,"BGONE","K2","WP   ","GISTT","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","GISTT-SHAYK",1,"",80,"GISTT","K2","WP   ","","DEN/16L, DEN/16R, DEN/17L, DEN/17R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","KIDNG-SHAYK",1,"",10,"SHAYK","K3","WP   ","CABET","DEN/08, DEN/34L, DEN/34R, DEN/35L, DEN/35R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","KIDNG-SHAYK",1,"",20,"CABET","K3","RP   ","EXTAN","DEN/08, DEN/34L, DEN/34R, DEN/35L, DEN/35R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","KIDNG-SHAYK",1,"",30,"EXTAN","K2","RP   ","FALUJ","DEN/08, DEN/34L, DEN/34R, DEN/35L, DEN/35R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","KIDNG-SHAYK",1,"",40,"FALUJ","K2","WP   ","MMESA","DEN/08, DEN/34L, DEN/34R, DEN/35L, DEN/35R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","KIDNG-SHAYK",1,"",50,"MMESA","K2","WP   ","BHIGH","DEN/08, DEN/34L, DEN/34R, DEN/35L, DEN/35R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","KIDNG-SHAYK",1,"",60,"BHIGH","K2","WP   ","KMBEL","DEN/08, DEN/34L, DEN/34R, DEN/35L, DEN/35R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","KIDNG-SHAYK",1,"",70,"KMBEL","K2","WP   ","KIDNG","DEN/08, DEN/34L, DEN/34R, DEN/35L, DEN/35R"
"2023/11/30","EXTAN","EXTAN7.SHAYK","BODY","KIDNG-SHAYK",1,"",80,"KIDNG","K2","WP   ","","DEN/08, DEN/34L, DEN/34R, DEN/35L, DEN/35R"
"2023/11/30","EYAKS","EYAKS6.EYAKS","BODY","EYAKS",1,"",10,"EYAKS","PA","RP   ","","CDV/09, CDV/27"
"2023/11/30","EYESE","EYESE2.EYESE","BODY","EYESE",1,"",10,"EYESE","K1","RP   ","","S59/15"
"2023/11/30","FAIRFIELD","FFU9.FFU","BODY","FFU",1,"",10,"FFU","","VORTAC","","SLC/16L, SLC/16R, SLC/17"
"2023/11/30","FAIRFIELD","FFU9.FFU","TRANSITION","BRYCE CANYON TRANSITION",,"FFU9.BCE",10,"BCE","","VORTAC","URNUW",""
"2023/11/30","FAIRFIELD","FFU9.FFU","TRANSITION","BRYCE CANYON TRANSITION",,"FFU9.BCE",20,"URNUW","K2","RP   ","LODUY",""
"2023/11/30","FAIRFIELD","FFU9.FFU","TRANSITION","BRYCE CANYON TRANSITION",,"FFU9.BCE",30,"LODUY","K2","RP   ","FFU",""
"2023/11/30","FAIRFIELD","FFU9.FFU","TRANSITION","BRYCE CANYON TRANSITION",,"FFU9.BCE",40,"FFU","","VORTAC","",""
"2023/11/30","FAIRFIELD","FFU9.FFU","TRANSITION","COALDALE TRANSITION",,"FFU9.OAL",10,"OAL","","VORTAC","TPH",""
"2023/11/30","FAIRFIELD","FFU9.FFU","TRANSITION","COALDALE TRANSITION",,"FFU9.OAL",20,"TPH","","VORTAC","ILC",""
"2023/11/30","FAIRFIELD","FFU9.FFU","TRANSITION","COALDALE TRANSITION",,"FFU9.OAL",30,"ILC","","VORTAC","MLF",""
